,DFC_126_2_Acetyl_norm_log2_ro,DFC_127N_2_Acetyl_norm_log2_ro,DKO_127C_2_Acetyl_norm_log2_ro,DKO_128N_2_Acetyl_norm_log2_ro,DKO_128C_2_Acetyl_norm_log2_ro,S3FL_129N_2_Acetyl_norm_log2_ro,S3FL_129C_2_Acetyl_norm_log2_ro,S3KO_130N_2_Acetyl_norm_log2_ro,S3KO_130C_2_Acetyl_norm_log2_ro,S3KO_131_2_Acetyl_norm_log2_ro
48,-0.07278466934383854,0.018853641750643746,-0.13652108500375704,0.5293555642549492,0.2697558328067382,-0.2814892698133624,-0.642389817545876,0.1619364815680644,0.25257169566988225,-0.09928837434344207
49,-0.3690599954654452,0.13245490942331806,-0.07443444587033543,0.49029803459512866,0.3410934761133282,-0.0547909706422498,-0.6013312201378049,0.19989468566780388,0.09572590264449499,-0.15985037632823573
50,-0.25544314267995727,0.022902845106725245,-0.18584567633889648,0.2016413100347041,-0.11589974123117397,-0.12820325574713998,-0.4684029826440055,0.5706377421261921,0.49569985536742145,-0.13708695399385995
51,-0.21692727956165658,0.04825128798889189,-0.21731314169374993,0.44309094960165485,-0.3457833787089406,0.10280076819421247,-0.3871452591731046,0.28669880081539834,0.39730293005810413,-0.11097567752080106
52,0.7050149671503769,0.740029401953529,-0.24081760707816802,0.7806366263963964,-0.48679401354603025,-0.8417735109051496,-0.3221329921876146,0.6118284693263414,-0.3833797920245119,-0.5626115490851658
53,-0.14055142188449965,-0.268751472483022,-0.07611566065921815,0.41780435214326017,0.4148735270391266,0.0033105013136389694,-0.2798671214296573,0.19819085721787033,0.183103556971016,-0.45199711822851274
54,-0.14870523551878634,0.0009584859705604742,-0.17137544226460122,0.4773211101852688,0.06427299686860621,-0.07940191079011072,-0.4618372269055371,0.03248087089315277,0.32890947930175507,-0.04262312774031152
55,0.6572763796399892,0.8503605073634022,-0.16273875819563344,0.7928959802895283,-0.4818394602761322,-0.19835191911092842,-0.4878449415863746,0.02911716765659378,-0.6705215084864138,-0.32835344729402305
56,0.5773546358315169,0.5993015830404183,-0.31007421200426855,0.8275428722711773,-0.5898659575461913,-0.3057107402468038,-0.4379508057995807,0.1698287093213242,-0.052225964608881625,-0.47820012025870895
57,0.05913038285461614,-0.21884496956481048,-0.05403749802005997,0.27657790838416485,0.04336173725677117,0.17818750757846757,-0.4143397139111631,0.037948835742350084,0.4338473308931263,-0.34183152121345195
58,0.25445837533054494,0.6191756630780167,-0.21503013731682064,0.6630137357292449,-0.31437041903132634,-0.4489421625689074,-0.5322137867315622,0.19399931474400312,0.057971657196153714,-0.2780622404293407
59,1.0370498944355138,-0.5305358325985479,-0.21528073411078807,0.7628088552020693,-0.020940232851448304,-0.6113896461729331,0.2934063693022688,0.9057985111719482,0.3542786041315962,-1.9751957885096703
60,0.2863511034306754,0.2982117103374673,-0.20453421873974875,0.6060162009745031,-0.0464789206604852,-0.33315131829057876,-0.44961857746164213,0.08770477350231864,0.01746131119853267,-0.2619620642910423
61,-0.21880654829486268,0.08204456123422155,0.43581376868854704,0.606373903589553,0.4742247227780272,-0.4042422847014997,-0.0821703404538372,-0.2940862911341249,-0.18129327978970267,-0.41785821191630923
62,-0.3027028842118362,0.19383052508188126,0.3502073456312882,0.6687185318540436,0.42328164762119425,-0.4775410330468306,-0.1512234847225864,-0.20494467658227844,-0.04387251762766997,-0.45575345399720657
63,0.37985532884958406,-0.39819675321411774,-0.2142638169449227,0.847445638954162,0.34849504144523635,-0.5758184215031914,0.06156948825910691,-0.2344519771214757,-0.3151053704622475,0.10047084173786969
64,0.40936778932821927,0.33958442495501906,-0.14895757920163621,0.5375822328132083,0.42849894720444937,-0.2761353739091339,-0.08199599348063558,0.23980337221979742,-0.4819901227871153,-0.9657576971421689
65,-0.08226116754775514,-0.055008575084778855,-0.02369473833098734,0.545500845901671,0.07987081704120058,-0.11897567627256667,-0.41732012265712903,0.0933825763942524,0.11467462101626058,-0.1361685804601569
66,0.0706306560362755,0.259545282133983,-0.041118932649858664,0.6797997894565819,-0.125095766591647,-0.3557503817746266,-0.8482304264139273,-0.05287009010905219,0.42770977354177653,-0.014619903629504272
67,0.03360983293372399,0.008062959397553637,-0.25426491247024474,0.0029492755104763013,0.20424196411280837,-0.10069685074671586,-0.36516987455214256,0.4553880870860265,0.1675630093475764,-0.15168349061906206
68,0.02013001299528039,-0.03135507146242844,-0.19300272783837258,0.368038076437168,-0.06659385973117615,-0.08483244610550855,-0.48455304270213695,0.1650445496180124,0.46529757198026633,-0.15817306319110536
69,0.20567264917598038,0.20829565617304802,-0.13536454269578435,0.6448367187528552,0.08051565466482291,-0.41170131469094073,-0.5667550817830946,0.07454739215639794,0.11851652573591043,-0.2185636574891836
70,0.28038672880485116,-0.0224148104454569,-0.17462864966041192,0.16682951187243944,0.3122025601330449,0.011164549180686656,-0.38085773097541953,-0.020421104349426678,-0.11424988643793199,-0.05801116812236806
71,-0.09728113052286691,-0.023694752353415893,-0.2473969853223732,0.4578007006463958,0.029565806551533846,-0.2925400022405942,-0.6738531728836437,0.6128156908092794,0.4020600061980426,-0.16747616088236228
72,-0.07431320567906496,-0.06541684393341018,0.3925679747639741,0.12614575656744265,0.2512917183176464,0.04242708766560366,-0.005612994581602138,-0.21635229246964416,-0.17353540756670105,-0.27720179308423143
73,0.24100065019005434,0.2602944604388293,0.5083173387509068,0.7038756710223684,0.25615697618512234,0.05885967286211047,0.047273778148816614,-2.062088499364143,0.02737094469027035,-0.04106099292432219
74,-1.00760834459675,-0.7347404577632477,0.7613924496534712,0.8067705931216995,0.7249607781431235,0.24733428338140762,-0.9534077031944024,0.4607919753496508,0.6773552111190368,-0.9828487852139729
75,0.30228815841714063,0.18520952693462966,0.3716654693660839,0.6229831682900464,0.22843947835346334,-0.2756592277694434,0.06333203238290475,0.009183097435565113,-0.8655378574695192,-0.6419038459408526
76,-0.5298312677140058,-0.3472741519193119,0.4993394969468703,0.5426798324212943,0.6500930745774394,-0.5041822133962834,-0.20277313799222263,0.2363012091908594,0.1116972161032872,-0.4560500582179099
77,-0.8326968250450946,-1.0779599304545395,0.19021585414845132,0.6911761915380974,0.6089318952911005,0.12456525429237741,-0.02504246668797183,0.03552025724138064,-0.05598747093810319,0.3412772406143145
78,-0.5584687263564034,-1.0109784594138955,0.4919640060000843,0.23955742491260068,0.4422965073330425,0.19948454475766209,0.2785011988252748,-0.8129391706904223,0.21129265058837188,0.5192900240437024
79,-0.0476539074768727,0.024200577250012678,0.04037046606660066,0.3102108949865734,0.12631872434673674,-0.1378922517433292,-0.20786365336533486,-0.17773866265678606,0.16356514232219066,-0.09351732972977089
80,-0.754940295973551,0.07374374592159105,0.7735600027331535,0.9474336162317671,0.5561650583280455,-1.1936068929672181,0.04006800588939674,0.6545663349192812,-0.6182552700502577,-0.4787343050321917
81,-0.23958375897582584,-0.17337536721417468,0.3549359665130636,0.3660604331593147,0.5072438615159358,-0.32637685971628905,-0.2240635857375377,-0.24150337380945874,0.11913603963334918,-0.14247335536836392
82,-0.1394989143696126,-0.09076408255351254,0.12924441958896882,0.3555763816815638,0.4308560485915658,-0.34926543911355523,-0.06838849445718331,-0.24181164385112552,-0.022755573178420363,-0.0031927023386781883
83,-0.110365773441222,-0.17691833924186895,0.3833190745309185,0.3418550242270344,0.3285107925850568,-0.059185830716111276,-0.2068110709863049,-0.2799267822889213,-0.06297985102767534,-0.15749724364088724
84,0.011581771531445462,-0.0446877675082491,0.11428272170736253,0.8267069767918418,-0.010736607892149586,-0.14147956403708095,-0.3654079014892577,-0.43811170842336944,0.15234605099499543,-0.10449397167552199
85,-1.1693515171769688,0.3889185885187816,0.2061679211608558,0.9759658908770774,0.8083301033994359,-0.8901613429521344,0.5427431474003859,0.4759265648535109,-0.7673219247326808,-0.5712174313482472
86,0.21055002847074578,0.00020891338382478253,0.06907588976340895,0.4023087814149888,0.18823164904715028,0.07618163234264941,0.13854704586009836,-0.2522695765531129,-1.031276568859691,0.19844220512995303
87,0.5047677805743409,-0.7794208367434285,0.36396638379613977,0.9213872104457819,0.6321965206554276,-1.0785385214508894,0.3663233440342921,0.12203148643522388,-1.1672032084251476,0.11448984067827439
88,0.019358168299474343,-0.14747349838013646,0.060044059579147824,0.847517653213532,-0.15768280592276307,-1.3824608456678822,0.08707994935544017,0.5244969786757485,0.23918442952301344,-0.09006408867555482
89,-0.09939986318140726,0.08167554773260477,0.32863484642590013,0.46752769807496986,0.06927898245591191,-0.26587315226617925,-0.41248245478679646,-0.028481750912444426,0.1601108851612203,-0.3009907387037609
90,0.4053858075520722,-1.3217463056144254,0.28730448727395475,0.7922578940294613,-0.9503563055967146,7.780750483643573e-05,0.243118861575077,-0.04209325133730024,0.06279623328671935,0.5232547713263309
91,-1.14039124159452,-0.009542359633445407,0.19797519832583887,0.3864111060273441,-0.01975166717607202,0.4986948777166975,-0.16865276038414567,-0.025627876262819704,0.2854850928041359,-0.004600369822998829
92,-0.39567890979981835,-0.03261321399473793,0.4649292636766522,0.7188209062644404,0.32824611853080343,-0.07068504596185932,-0.2956745787843462,-0.7611806665225811,-0.0799491637497507,0.12378529034121089
93,-0.3245160968908074,-0.18838454684904438,0.3176750138522024,0.3778578153145107,0.27649446420380297,0.13560740295292728,-0.1874743865508055,-0.05652233473005541,0.10307012829922346,-0.453807459601939
94,0.008036348851881758,-0.16242230802488367,-0.12219270806684435,0.5552911943902936,0.15719843737264005,-0.048776757022368944,0.038701475793439855,0.007841171959197979,-0.35043516733082525,-0.08324168792251863
95,0.18491110671399902,0.4744577346941319,0.4314318310028189,0.8273424784630352,0.5436828946459098,-2.036164055207041,-0.24855355124989487,0.16291633453858623,0.028572408448844122,-0.36859718205037195
96,0.687392699637309,0.8988600418066675,0.19025317718591417,0.6078588957454496,-0.8609944914538741,0.1471551195039642,0.3324806757179175,-0.9527314371944597,0.37892890927658174,-1.4292035902254556
97,-0.1430249570244233,-0.3688524985166741,0.29021673211116683,0.60189465014698,0.567552593409141,-0.40477265962874664,-0.3641023172106168,0.1439193836899575,0.1967203571655225,-0.5195512841422927
98,0.5076406449784496,0.7038872502090392,0.3389332516303645,0.5360823824320544,0.002380701774207239,-0.6117185572869905,0.06271495513894454,-0.506648709716635,-0.7362602805898457,-0.29701163856957447
99,-0.19373951980503357,-0.22717034389940682,0.44389488032290014,0.3611806266927253,0.21136332450604822,-0.06909437010675923,0.0035628244874530424,-0.22490013034856027,0.13067593200032945,-0.43577322384969364
100,-0.10659582492068687,-0.10734568277880552,0.39046836101872984,0.2232453165203232,0.12931921522569034,-0.27966561393089506,-0.336998788996846,-0.28163497174181273,0.24371173387228762,0.12549625573202494
101,-0.3427137105916609,-0.3719892666310689,0.40337802318767046,0.3742646145224291,-0.07705132705123141,-0.3359829549898885,-0.07734790327611973,0.16454458536779493,0.31112303226316707,-0.04822509280108145
102,-0.13824455392205515,-0.2813183939375108,0.19681674127463022,0.5294796844397807,0.27801008039398223,-0.2423830192487264,-0.11695853499244357,-0.10828486835937134,0.06523935914015144,-0.18235649478842308
103,1.023370064636051,0.2831862977589781,0.3344901954260706,0.9877721613590609,-1.1553854110048114,0.04024318030062135,-0.15950944969664782,-0.08328721362329983,-1.1917228823736612,-0.07915694278235552
104,-1.3985288096349882,0.6688162585155433,0.43393772258021546,0.015483934914291009,0.7140427675435026,-1.165163874073654,-1.194991502628611,0.36111937707354835,0.5570663736389383,1.0082177520712143
105,-1.1576529176528396,-1.225437751769829,1.254574623430793,1.1216346257259246,1.05115987880008,-0.6789917762086874,-1.4475063117133375,0.27585258977681004,0.4660016882795279,0.3403653513315392
106,,,,,,,,,,
107,-0.13708527088121247,-0.17442216505041586,0.17268217017956466,0.15552623125230447,0.09864783119696874,-0.17833337079944478,-0.04250925257376714,0.3616627354889177,-0.06168010217952169,-0.19448880663339985
108,-0.36589711017645143,-0.07294612083117435,0.35368707917544917,0.2162693452322264,0.11494460115099336,-0.33599133791359215,0.17394676615505933,-0.0438324057223225,0.05761871277249497,-0.0977995298426757
109,-0.4704825167894664,0.0566019386812493,-0.2736913170779429,0.011188502122285282,-0.5153256045566073,0.31271440608162315,-0.07494527494876024,0.7266890011227898,0.12945127442863136,0.0977995909361975
110,0.5811524162066006,0.006805943037991202,0.19279470844680358,0.3939883771421764,0.12652516237857991,-0.09274054176154678,0.02108734476418439,0.10126836933771166,-0.8017002247160074,-0.5291815548364971
111,0.1642151102956415,-0.8501152192820427,0.18239906546505136,0.5607400438065095,0.34515503306572226,0.06627983978744068,-0.8603561366899184,0.5371289562455233,0.6556935237414456,-0.8011402164353749
112,0.6466122816990563,0.45374695950337074,0.20044622036680337,0.6797554332749947,-0.3570698193794968,-0.36052408438428785,-0.03603939521167554,-0.3242093788079359,-0.5663153577812396,-0.33640285927958935
113,-0.44139833314942045,-0.2980119180876608,0.1456652144076651,0.18417072957032588,0.3221394632561161,-0.25126896063654236,-0.07984477277137536,0.2675505538831997,0.3730444248903684,-0.2220464013626806
114,0.02682591720222849,-0.20219657503032096,0.07415621803115524,0.335091970418417,0.2920951009011352,-0.18359587566365665,-0.10771817180846277,-0.06876927358458129,-0.008394891796852377,-0.15749441866906455
115,-0.7770769173959762,0.14486715541595263,0.5321741689560358,0.2599183910502352,0.5407592064289464,-0.10152071771285698,-0.6985546714174324,-0.15262430445012987,0.1461632301383009,0.10589445898691752
116,-0.1527406400977842,-0.20160024821029765,0.14200747798822633,0.004419518700593095,0.07059803504572848,-0.070513681119456,-0.08749136836564109,0.23960439667840294,0.12401515791705098,-0.06829864853681311
117,-0.24208706456655182,0.2852919086230363,0.2975020969150415,0.1680124858647516,0.18581889540966934,-0.39660586344112003,-0.03128024862118339,-0.4104532805204295,0.22689671109216558,-0.08309564075538356
118,-0.022197820749800812,-0.13059437971044652,0.2672649036098651,0.23322311506755788,0.2473491781245265,-0.12694641888648306,-0.17649524089357627,-0.04727774846649879,-0.016014955067360503,-0.22831063302777643
119,-0.26683126043386274,-0.25468937865035546,0.23908968259299002,0.15591044976315072,0.28325723404493175,-0.19895763797198285,-0.019660169700276953,0.1166132530081887,-0.08432353698871076,0.02959136433592402
120,0.20848750650662495,0.10104777253745922,0.3278759555875679,-0.21360986440394347,0.41355570016959753,-0.41551657566916367,0.05838537743720584,-0.8841259172760303,0.023871664280233684,0.3800283808304501
121,-0.014308473447116832,-0.1369506140599528,0.13851859146241097,0.21676386843462225,0.36267510372722533,-0.08510544642418161,-0.20201555621235023,-0.07338219570601634,-0.01207057555235469,-0.1941247022222825
122,-1.2200704123508952,0.18063675735026452,0.1200416377058775,0.28206470912057213,0.2827976053065484,0.09355962451294308,0.05792111068397654,0.16991694695792825,0.19208554843350356,-0.15895352772072036
123,0.06157318755381169,-0.18088376720309896,0.20096354719623477,0.12552736925073305,0.16858609594200047,-0.1393456226097083,-0.14096341677343194,0.05993044522540458,-0.008604881340128046,-0.1467829572418129
124,-0.2794667678733318,-0.009343707982316651,-0.25732479913523854,0.1071911361781992,0.42985212725153765,0.15835646433885353,-0.260316637429574,0.07750553420752837,-0.014496884236207652,0.048043534680551225
125,0.3560148667550873,0.2374758427915573,0.1892469799753016,0.42961610310973697,-0.2045615580034701,-0.2813122887559043,-0.13203756390045207,-0.06791974023584402,-0.18090904523921836,-0.3456135964967926
126,-0.2483945479756855,-0.1267697253401896,0.16115114384258256,0.44938657824227635,0.40829929873362625,0.13445969535264224,-0.7355927527583495,-0.011161490168920984,0.399336431916526,-0.430714631844511
127,-0.5645096510414183,0.39375386204024565,0.5839067749018225,0.1951743371801129,0.42947256662179445,0.08166274186060685,-0.7359222863562493,0.4131751767098,-0.10851151697718109,-0.6882020049395352
128,0.1863891266043174,0.31959118642645734,0.3341475817060253,0.5150764368673446,-0.21597642633519687,-0.3225604068449428,0.050500856754599255,-0.2897145884762109,-0.39556698568097115,-0.1818867810214222
129,0.1720907480878484,0.1949656254518608,0.2508758157657862,0.5105864358329297,-0.005755865788671599,-0.29974299104371216,-0.027988112815542365,-0.22558664978579746,-0.44348130160918053,-0.12596370409552282
130,0.10856224500184242,-0.16880249040963546,0.5067595251160264,0.5244127164202514,0.38431543108043487,-0.5618774101642305,-0.34050683051162745,0.1480523572265331,-0.14388763172595542,-0.4570279120336429
131,-0.4598244611316473,-0.17941152514819958,0.21043619061745567,0.4351129411439434,0.21388426414984352,0.02720276908130792,-0.3840908023215217,-0.2807338843214424,0.13806017931909587,0.2793643286111651
132,-0.19569146123112446,-0.39048424648513524,0.30837299087233294,0.26037744082117165,0.36798879824787356,-0.2509381165657203,-0.2522350979549639,0.030229741426910373,0.1117948386368166,0.010585112231841443
133,0.6928272677261136,0.5738658022332901,0.41076979599747254,0.6525964162539788,-0.40394093346609683,-0.37007778170924865,-0.09836632088002872,-0.45156370086530107,-0.5592113001858721,-0.4468992451043112
134,0.4935643553549003,-0.2671578379393553,0.2991019289123429,0.7635969305444643,0.1959638365399794,-0.33489057406310074,-0.23274147451766414,0.013542244938282266,-0.32027809342955216,-0.6107013163402968
135,-0.13231575298249965,-0.173025092585811,0.25812002047395666,0.1778372054083004,0.2115276121512748,-0.11788401518729064,-0.08283771255912242,-0.01812872033153745,0.03092498504201302,-0.15421852942928105
136,0.8940465652381473,0.5404712632065509,0.5775959640843187,0.945456991886827,0.46050356004011395,-0.28981619521856494,0.07096884626314814,-0.6217180008833463,-1.5910378995522532,-0.9864710950649305
137,0.8930307678175842,0.5862222545136238,0.3662868840680904,0.32220261773382664,0.062475051749835586,-1.1904049329955015,0.30519209121018687,0.15116116651761446,-0.26841590995462594,-1.2277499906606297
138,0.41083404470817086,0.07917148577971478,0.2206376689138576,0.6866211817348358,0.0036747931291785108,-0.14750171496404274,-0.1025472790420654,-0.3524564929402585,-0.34969248198095215,-0.4487412053384414
139,0.2442473638278262,-0.3867543261983526,0.5428027682009127,-0.10214162573471564,-0.16233772819107095,-0.3832073180337874,0.2286092416122738,-0.13309330504937833,-0.03379707125823517,0.1856720008245265
